"","location","year","latitude","longitude","n","planting_doy_combined","harvest_doy_combined","flower_doy_combined","county_state","State","CUM_GDD_70","GDD_modave","GDD_future","GDD_fixed","tot_precip","frost_day"
"176","Box_Butte","2023",42.2141,-102.9801,365,148.913043478261,NA,224.269230769231,"Box Butte_NE","NE",932.49,839.65,951.7301,1444.105,102.48,299
"177","Brookings","1980",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",1021.75,919.61,1016.17265,1501.535,146.15,286
"178","Brookings","1981",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",1004.615,912.985,1018.2779,1470.955,110.94,295
"179","Brookings","1982",44.3693,-96.7878,365,154,267,224.155172413793,"Brookings_SD","SD",949.275,877.75,998.427,1428.83,126.2,293
"180","Brookings","1983",44.3693,-96.7878,365,152,300,220.265306122449,"Brookings_SD","SD",1080.185,957.355,1066.52425,1541.69,111.89,287
"181","Brookings","1984",44.3693,-96.7878,365,179,314,241.065217391304,"Brookings_SD","SD",1042.86,952.745,1052.4479,1481.88,77.53,270
"182","Brookings","1985",44.3693,-96.7878,365,171,311,240,"Brookings_SD","SD",918.38,851.655,972.4009,1409.44,229.22,283
"183","Brookings","1986",44.3693,-96.7878,365,171,328,238.485714285714,"Brookings_SD","SD",1003.14,932.31,1036.82955,1485.215,249.97,286
"184","Brookings","1987",44.3693,-96.7878,365,155,297.873015873016,224.636144578313,"Brookings_SD","SD",1119.39,988.28,1088.09125,1556.315,121.75,283
"185","Brookings","1988",44.3693,-96.7878,365,147,297.873015873016,208.121212121212,"Brookings_SD","SD",1192.275,1013.665,1106.4082,1641.57,147.78,278
"186","Brookings","1989",44.3693,-96.7878,365,153,297.873015873016,219.857142857143,"Brookings_SD","SD",1031.3,929.68,1034.0143,1526.895,90.32,276
"187","Brookings","1990",44.3693,-96.7878,365,150,297.873015873016,220.857142857143,"Brookings_SD","SD",948.12,889.535,1010.26565,1468.98,110.38,282
"188","Brookings","1991",44.3693,-96.7878,365,157,297.873015873016,224.769230769231,"Brookings_SD","SD",1022.325,951.05,1067.9037,1610.025,123.47,279
"189","Brookings","1992",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",774.955,758.085,907.6344,1285.23,174.41,289
"190","Brookings","1993",44.3693,-96.7878,365,146,298,223.685714285714,"Brookings_SD","SD",802.005,790.79,935.18305,1367.935,117.32,282
"191","Brookings","1994",44.3693,-96.7878,365,139,286,210.344827586207,"Brookings_SD","SD",916.885,878.815,1000.27065,1465.005,87.85,299
"192","Brookings","1995",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",1015.41,931.475,1040.48955,1495.97,222.56,303
"193","Brookings","1996",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",953.08,906.8,1019.75095,1435.31,103.4,302
"194","Brookings","1997",44.3693,-96.7878,365,140,281,211.45,"Brookings_SD","SD",924.22,872.355,986.3887,1453.87,135.42,294
"195","Brookings","1998",44.3693,-96.7878,365,140,297.873015873016,212.85,"Brookings_SD","SD",897.875,850.19,967.97145,1536.72,157.71,308
"196","Brookings","1999",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",1019.315,933.15,1045.35705,1518.885,102.47,275
"197","Brookings","2000",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",984.585,906.62,1015.9162,1471.215,57.22,280
"198","Brookings","2001",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",1085.97,975.69,1080.44485,1548.9,66.32,279
"199","Brookings","2002",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",1122.585,1001.4,1098.85765,1548.7,195.8,286
"200","Brookings","2003",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",974.64,913.8,1016.35485,1455.915,107.84,274
"201","Brookings","2004",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",859.15,823.34,951.53255,1319.985,83.1,316
"202","Brookings","2005",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",1072.53,975.655,1079.08095,1537.235,203.25,310
"203","Brookings","2006",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",1052.43,952.86,1051.0607,1528.975,251.65,285
"204","Brookings","2007",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",1058.45,969.235,1067.6807,1591.305,175.04,301
"205","Brookings","2008",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",959.73,904.97,1016.3251,1410.115,64.19,301
"206","Brookings","2009",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",848.25,818.64,944.68645,1329,58.3,282
"207","Brookings","2010",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",1031.215,962.72,1070.19485,1515.61,244.22,309
"208","Brookings","2011",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",1044.615,954.605,1067.87925,1502.195,59.67,292
"209","Brookings","2012",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",1143.965,1003.13,1097.1757,1577.06,111.52,281
"210","Brookings","2013",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",924.76,882.025,999.5301,1463.555,33.99,298
"211","Brookings","2014",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",886.445,862.325,988.82425,1439.34,147.87,304
"212","Brookings","2015",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",991.625,934.525,1038.01485,1468.3,226.19,317
"213","Brookings","2016",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",1053.89,966.19,1063.8407,1549.835,228.53,324
"214","Brookings","2017",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",966.345,898.275,1011.38705,1424.255,175.72,301
"215","Brookings","2018",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",1033.46,968.935,1077.5329,1606.24,113.53,288
"216","Brookings","2019",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",992.025,938.345,1057.14205,1411.025,289.06,301
"217","Brookings","2020",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",1051.27,972.2,1074.9257,1513.065,86.4,292
"218","Brookings","2021",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",1082.58,964.81,1064.05485,1539.32,133.3,305
"219","Brookings","2022",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",1097.955,981.955,1082.25375,1564.51,98.97,290
"220","Brookings","2023",44.3693,-96.7878,365,155.907172995781,297.873015873016,224.636144578313,"Brookings_SD","SD",1006.095,924.515,1032.29095,1596.46,106.93,301
"221","Brookings-NuSun","1980",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",990.6,898.295,999.9818,1501.535,174.14,286
"222","Brookings-NuSun","1981",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",933.68,856.915,972.0362,1470.955,188.84,295
"223","Brookings-NuSun","1982",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",849.285,802.015,930.9739,1428.83,155.37,293
"224","Brookings-NuSun","1983",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",955.065,872.465,986.8709,1541.69,150.42,287
"225","Brookings-NuSun","1984",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",882.47,847.315,961.1376,1481.88,88.93,270
"226","Brookings-NuSun","1985",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",871.06,806.455,922.71285,1409.44,156.94,283
"227","Brookings-NuSun","1986",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",985.975,909.595,1017.0179,1485.215,194.29,286
"228","Brookings-NuSun","1987",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",1022.71,915.21,1021.06985,1556.315,142.09,283
"229","Brookings-NuSun","1988",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",1128.08,968.495,1063.97875,1641.57,137.32,278
"230","Brookings-NuSun","1989",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",946.49,867.785,975.6654,1526.895,177.59,276
"231","Brookings-NuSun","1990",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",908.295,855.58,981.37535,1468.98,151.76,282
"232","Brookings-NuSun","1991",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",1024.99,955.855,1068.12205,1610.025,119.75,279
"233","Brookings-NuSun","1992",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",702.955,705.405,852.4408,1285.23,197.69,289
"234","Brookings-NuSun","1993",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",771.62,762.755,905.655,1367.935,153.14,282
"235","Brookings-NuSun","1994",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",901.725,864.66,984.8951,1465.005,91.12,299
"236","Brookings-NuSun","1995",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",909.73,845.415,966.2184,1495.97,225.99,303
"237","Brookings-NuSun","1996",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",849.04,810.94,939.65755,1435.31,84.27,302
"238","Brookings-NuSun","1997",44.3693,-96.7878,365,140,NA,212.28,"Brookings_SD","SD",924.22,872.355,986.3887,1453.87,135.42,294
"239","Brookings-NuSun","1998",44.3693,-96.7878,365,146,NA,215.333333333333,"Brookings_SD","SD",920.13,872.19,987.41535,1536.72,136.32,308
"240","Brookings-NuSun","1999",44.3693,-96.7878,365,138,NA,209.121951219512,"Brookings_SD","SD",942.795,875.49,999.41395,1518.885,70.85,275
"241","Brookings-NuSun","2000",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",883.71,828,952.73475,1471.215,98.35,280
"242","Brookings-NuSun","2001",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",936.49,860.44,978.92895,1548.9,126.62,279
"243","Brookings-NuSun","2002",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",1056.295,944.97,1045.1318,1548.7,209.08,286
"244","Brookings-NuSun","2003",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",889.595,838.345,953.18035,1455.915,73.7,274
"245","Brookings-NuSun","2004",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",784.055,758.665,892.22835,1319.985,116.24,316
"246","Brookings-NuSun","2005",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",981.215,907.76,1025.3284,1537.235,137.93,310
"247","Brookings-NuSun","2006",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",1025.24,927,1025.1657,1528.975,160.89,285
"248","Brookings-NuSun","2007",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",969.485,904.12,1014.7851,1591.305,178.64,301
"249","Brookings-NuSun","2008",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",861.365,821.095,944.11005,1410.115,90.56,301
"250","Brookings-NuSun","2009",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",779.825,760.28,892.0842,1329,92.69,282
"251","Brookings-NuSun","2010",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",960.92,910.565,1024.47595,1515.61,185.3,309
"252","Brookings-NuSun","2011",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",957.6,879.48,1003.61615,1502.195,114.61,292
"253","Brookings-NuSun","2012",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",1062.685,943.99,1047.04955,1577.06,108.24,281
"254","Brookings-NuSun","2013",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",858.755,819.72,944.34865,1463.555,79.08,298
"255","Brookings-NuSun","2014",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",884.07,855.87,981.0873,1439.34,161.19,304
"256","Brookings-NuSun","2015",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",912.595,868.265,982.59815,1468.3,221.01,317
"257","Brookings-NuSun","2016",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",992.335,916.28,1025.50095,1549.835,288.89,324
"258","Brookings-NuSun","2017",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",916.835,847.61,960.7298,1424.255,258.82,301
"259","Brookings-NuSun","2018",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",1039.255,965.18,1074.0079,1606.24,253.45,288
"260","Brookings-NuSun","2019",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",916.97,865.1,990.9484,1411.025,193.66,301
"261","Brookings-NuSun","2020",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",1019.345,939.285,1050.8651,1513.065,100.59,292
"262","Brookings-NuSun","2021",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",1024.24,910.765,1014.92705,1539.32,130.54,305
"263","Brookings-NuSun","2022",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",1003.265,911.02,1019.2201,1564.51,108.53,290
"264","Brookings-NuSun","2023",44.3693,-96.7878,365,141.313725490196,NA,211.989898989899,"Brookings_SD","SD",1011.47,924.295,1028.3229,1596.46,131.05,301
"265","Carrington","1980",47.5156,-99.1215,365,148.340483797353,292.951620264719,218.739446870451,"Foster_ND","ND",899.44,819.56,933.1101,1351.3,220.58,286
"266","Carrington","1981",47.5156,-99.1215,365,140,293,218.739446870451,"Foster_ND","ND",776.69,742.21,874.35725,1319.695,117.2,294
"267","Carrington","1982",47.5156,-99.1215,365,145,287,215.875,"Foster_ND","ND",791.54,755.32,881.93865,1239.74,74.52,294
"268","Carrington","1983",47.5156,-99.1215,365,143,285,218.739446870451,"Foster_ND","ND",906.555,832.51,944.4062,1419.26,110.94,286
"269","Carrington","1984",47.5156,-99.1215,365,148.340483797353,292.951620264719,218.739446870451,"Foster_ND","ND",892.29,821.68,933.82175,1348.82,33.66,270
"270","Carrington","1985",47.5156,-99.1215,365,148.340483797353,292.951620264719,218.739446870451,"Foster_ND","ND",780.665,738.305,858.1584,1248.09,99.52,274
"271","Carrington","1986",47.5156,-99.1215,365,148.340483797353,292.951620264719,218.739446870451,"Foster_ND","ND",929.445,863.37,972.88765,1348.43,88.98,304
"272","Carrington","1987",47.5156,-99.1215,365,148.340483797353,292.951620264719,218.739446870451,"Foster_ND","ND",983.455,897.905,1004.18095,1439.01,194.46,283
"273","Carrington","1988",47.5156,-99.1215,365,148.340483797353,292.951620264719,218.739446870451,"Foster_ND","ND",1143.72,953.185,1042.6396,1555.825,40.73,278
"274","Carrington","1989",47.5156,-99.1215,365,148.340483797353,292.951620264719,218.739446870451,"Foster_ND","ND",938.4,833.705,939.8829,1420.155,106.48,266
"275","Carrington","1990",47.5156,-99.1215,365,148.340483797353,292.951620264719,218.739446870451,"Foster_ND","ND",882.87,833.315,945.8365,1398.775,82.86,280
"276","Carrington","1991",47.5156,-99.1215,365,148,270,213.75,"Foster_ND","ND",923.685,879.635,999.2165,1509.72,16.37,279
"277","Carrington","1992",47.5156,-99.1215,365,148.340483797353,292.951620264719,218.739446870451,"Foster_ND","ND",702.205,692.395,828.04225,1198.315,101.71,272
"278","Carrington","1993",47.5156,-99.1215,365,146,294,228.826530612245,"Foster_ND","ND",664.05,662.85,821.46325,1201.725,93.77,275
"279","Carrington","1994",47.5156,-99.1215,365,145,285,215.265306122449,"Foster_ND","ND",840.365,821.56,956.1609,1378.635,25.26,298
"280","Carrington","1995",47.5156,-99.1215,365,148.340483797353,292.951620264719,218.739446870451,"Foster_ND","ND",928.58,872.415,983.7562,1419.375,52.54,265
"281","Carrington","1996",47.5156,-99.1215,365,148.340483797353,292.951620264719,218.739446870451,"Foster_ND","ND",866.67,826.765,950.03035,1371.19,81.47,292
"282","Carrington","1997",47.5156,-99.1215,365,149,273,212.888888888889,"Foster_ND","ND",977.395,910.665,1015.7865,1405.69,67.36,294
"283","Carrington","1998",47.5156,-99.1215,365,146,270,218.605504587156,"Foster_ND","ND",856.555,821.355,940.1423,1440.45,27.26,307
"284","Carrington","1999",47.5156,-99.1215,365,152,286,220.745454545455,"Foster_ND","ND",906.795,861.295,986.13395,1352.11,147.78,274
"285","Carrington","2000",47.5156,-99.1215,365,154,291,224.244444444444,"Foster_ND","ND",908.435,849.97,969.21145,1341.13,122.33,278
"286","Carrington","2001",47.5156,-99.1215,365,151,288,222,"Foster_ND","ND",944.22,874.19,997.08505,1430.245,180.62,278
"287","Carrington","2002",47.5156,-99.1215,365,149,304,219.315789473684,"Foster_ND","ND",967.55,887.86,999.6137,1387.005,86.96,275
"288","Carrington","2003",47.5156,-99.1215,365,148,293,220.507042253521,"Foster_ND","ND",862.87,829.34,956.34115,1378.08,76.75,273
"289","Carrington","2004",47.5156,-99.1215,365,147,301,226.875,"Foster_ND","ND",751.145,729.97,873.25025,1136.095,64.39,278
"290","Carrington","2005",47.5156,-99.1215,365,143,298,215.4,"Foster_ND","ND",874.82,823.725,958.6525,1368.42,25.82,297
"291","Carrington","2006",47.5156,-99.1215,365,152,296,208.121495327103,"Foster_ND","ND",1022.74,900.145,1001.92735,1457.31,68.09,284
"292","Carrington","2007",47.5156,-99.1215,365,154,318.627659574468,219.053191489362,"Foster_ND","ND",1001,921.22,1027.97455,1415.69,116.13,301
"293","Carrington","2008",47.5156,-99.1215,365,141,302,222.453488372093,"Foster_ND","ND",757.895,735.955,862.7942,1280.855,127.85,301
"294","Carrington","2009",47.5156,-99.1215,365,147,320,226.164383561644,"Foster_ND","ND",737.305,727.135,861.0314,1228.035,121.55,282
"295","Carrington","2010",47.5156,-99.1215,365,140,294,212.25,"Foster_ND","ND",865.99,830.875,959.687,1381.645,125.85,301
"296","Carrington","2011",47.5156,-99.1215,365,148.340483797353,292.951620264719,218.739446870451,"Foster_ND","ND",897.675,856.81,982.0406,1388.19,195.83,292
"297","Carrington","2012",47.5156,-99.1215,365,158,286,223.5,"Foster_ND","ND",1014.37,930.595,1040.09345,1430.32,88.29,279
"298","Carrington","2013",47.5156,-99.1215,365,157,298,226.195652173913,"Foster_ND","ND",925.265,878.4,1002.9776,1423.505,68.45,294
"299","Carrington","2014",47.5156,-99.1215,365,154,300,224.914285714286,"Foster_ND","ND",870.64,844.24,976.877,1371.925,110.83,303
"300","Carrington","2015",47.5156,-99.1215,365,154,307,220.229166666667,"Foster_ND","ND",969.51,907.775,1019.0804,1403.065,59.24,317
"301","Carrington","2016",47.5156,-99.1215,365,148,314,216,"Foster_ND","ND",923.935,878.5,999.7748,1452.5,162.67,287
"302","Carrington","2017",47.5156,-99.1215,365,145,306,215.259259259259,"Foster_ND","ND",905.79,836.085,958.13395,1372.32,97.82,300
"303","Carrington","2018",47.5156,-99.1215,365,156,292,218.156862745098,"Foster_ND","ND",1014.635,938.615,1042.0043,1504.81,26.62,277
